content,rating
之前 使用 的 都 還可以 現在 有些 歌手 或 歌曲 不 是 沒有 就 是 找 不 到 不然 就 是 不能 下載 讓 人 有點 想 放棄 是 在 哭 啊,-0.5
聽 歌 超 方便,1.0
要 付費,-1.0
好用,0.5
很多 歌 其實 找 不 到 隨便 找 都 找 的 到 的,-1.0
為什麼 最近 聽 歌 聽到 一半 會 突然 閃退 啊 以前 都 不會 呢 後來 發現 再 打開 一 次 就 可以 了,0.5
好用 希望 可 加入 過濾 成人 內容 的 功能 謝謝,1.0
可不可以 下載 歌曲 哦 要不要 會員 哦 到期 了 還可以 聽 歌 的 嗎 垃圾,0.0
音質 真的 出 了 名 的 爛 好幾 年 了 到 現在 都 還 沒 改進,-1.0
好,1.0
希望 可以 增加 不 喜歡 的 歌曲 功能 避免 推薦 那些 歌曲,0.5
騙錢 的 商家,-1.0
聽 歌 聽到 一半 閃退 是 哪 招,-1.0
越來越 方便 了,0.5
免費 收聽 的 部份 比較 大方 相較 之下 顯得 非常 小氣,0.0
設定 是 不 是 取消 了,0.5
日 四日 次序 言 辭世 紀念日 式樣 板栗 南京 癡紙 箱籠 中 鳥類 固醇郁 李 小姐 弟媳婦 科目 的 地震 盪滌 蕩散 熱烈 焰 火 車站 著實 車子 褲子 褲子 褲子 女生 氣勢 利 眼前 面膜 孔洞 天使 勁敵 方向 日葵花 心理 智障 泥濘 滯留 到底 是 在 臺中 國慶功 夫人 羣組 裝潢 池中物 理論 壇兆 朕兆 朕 兆 朕 兆候 補習 班級 會 在 內心 裡頭 疼愛 情緒 言說 話題 庫存 量杯 中 物價 位於 是 就 會不會 不會 是 在 世 紀念日日子 褲子 女生 氣勢 力士 族譜 出發 加持 有 些 些 兒童節 能不能 自 己身 高興 建立 馬剋 扣 了不起 義馳騁能質 量販店 內 地震 怒吼鶴 步道 具備 胎 資源泉 下來 了,1.0
如果 可以 下載 歌曲 永久 聽 的 不要 啥 會員 我 給 你 萬 個,0.0
想 好好 聽 個 歌 卻 要 付費 還不如 雖然 這 個 有 比較 多 歌,-0.5
這 兩 天 換成 三星 後 時 不時 就 發生 應用 程式 已 停止 的 問題 想 請問 是 有 不 相容 的 問題 嗎 還是 有 其他 解套 方法 呢 謝謝,-1.0
方便 內容 豐富,1.0
安卓 系統 的 歌詞 字體 大小 是否 能 幫 我們 調整 大 一些 畢竟 使用 歌詞 就是 需要 輕易 明白 的 瞭解 文字 內容 而 字體 大小 偏小 就 沒有 該 系統 的 用意 了 請 協助 調大 一些 感謝,1.0
隨機 播放 無 功能,-1.0
好用,1.0
越來越 多 想 聽 的 歌 都 出現 未 授權 連 有些 經典 歌 都 找 不 到,-1.0
可以 請問 為什麼 載 的 最 新 版本 和 的 不 一樣,0.0
不錯,0.5
音樂 太 大聲 了 即使 手機 已經 調到 最 小聲 也 還是 很 大聲 只有 使用 藍 牙耳機 時 會 這樣,-1.0
為什麼 常常 聽到 一半 閃退 是 程式 不 相容 嗎,0.5
隨時 有 好 音樂 讚,1.0
希望 能 授權 多一點 日文 的 歌 想 聽 的 歌 都 沒有 加油,-1.0
讚,0.5
最近 歌曲 都 不 按照 順序 播放 一直 亂跳 可否 有 解決 方案,-0.5
非常 滿意,1.0
可以 下載到 歌,0.0
音樂 太 大聲 即時 手機 音量 調到 最 小 還是 很 大聲 希望 可以 給 個 調整 音效 的 功能,-1.0
讚,1.0
明明 退訂 了 卻 還是 繼續 算 在 帳單 裡,-1.0
可以 將 音質 提升到 或 嗎 有 規劃 支援 嗎,0.5
很 好聽,1.0
尚可,1.0
搜尋 功能 可以 再 清楚 簡單 些,0.5
好聽 不過 不 太 會 操作 常 按 錯,1.0
聞 増聴 曲増 良思,0.5
都 解除 了 居然 還 扣款 我 真的 傻眼 耶,-1.0
請問 一下 帳號 要 怎麼 刪除 線上 客服 快 易通 沒辦法 用,-0.5
不要 亂收 我 的 錢 好 嗎 不 是 有 免費 嗎,-1.0
好用,1.0
還 不錯,0.5
很 好用,1.0
好,0.5
好用,1.0
超 完美 對 我 來 說 是 的確 令 我 越來越 喜愛 佢 和 心花怒放 帶給 全球 的 人民 和 香港人 一生一世 的 喜悅 和 感恩 另外 雖然 同 的 會員 身份 有 分別 但是 我 認為 總會 是 有 關心 和 充滿 感情 等等 的 優點,1.0
很 好 喔,1.0
可以 下載 也 可以 收藏 自己 喜歡 的 歌曲 功能性 不錯 也 可以 跟著 臺長 一起 聽 他 播放 的 音樂 感覺 不 賴 現在 還 有 做 優惠,0.5
為何 不能 換 自己 的 大頭照 呢,-1.0
爛,-1.0
連 小 遊戲 天堂 的 迪斯尼 三 公主 的 背景 音樂 也 找 得 出來 太 棒 了 播歌 給 手機 聽 讓 它 找出 歌曲 來 很 好 雖然 都 可以 辨識出 歌曲 但 有些 歌曲 沒有 收錄 喔 原來 是 這樣 我 知道 了,1.0
超好用 雖然 有時候 有點 卡 可是 超級 好用 超 推薦,1.0
為什麼 唯獨 我 這 臺 的 個人 歌單 還 有 儲存 歌曲 全 都 不見了 其他 裝置 登入 都 沒 不 見 請問 是 出 了 什麼 狀況,-1.0
讚,1.0
不錯 用 剛好 跟到 優惠 方案 很 開心,1.0
浪費 流量 一 首 歌 要 下載 好幾 次,-1.0
支持 每 一 個 用心 做 音樂 的 音樂人,1.0
好用,1.0
最近 出現 了 重疊 音軌 的 問題 一 首 歌 快 播完 時 突然 出現 同 一 首 歌 不同 段 的 聲音 同時 出現 像是 同時 播放 兩 個 檔 的 感覺 發生 蠻 多 次 的 希望 能 改善,0.0
還 不錯,1.0
消反応 運 営 何 修正 元 気 玉飛元 気 修正,-1.0
想要 的 歌 還是 找 不 到 像,0.0
螢幕 上 的 迷你 歌詞 在 比較 長 的 歌詞 不會 自己 跑 還要 自己 手動 拉歌詞纔 看 得 到 希望 可以 讓 他 自動 跑馬燈 的 方式 自己 跑 歌詞,0.5
密碼 保安 程度 要求 過 高 我 輸入 幾 次 密碼 未 能 登記 解除 此 程式 安裝 算了,0.0
我 每 次 下載 這 個 東西 都 不 讓 我 進去,-1.0
音質 還 不錯 整 個 觀感 頗佳 只是 有 不少 歌曲 沒 能 收錄 實在 可惜,0.0
總體 來 說 是 很 好 的 但是 不能 切換 下 一 首 如果 不 自己 按 的話 就 會 不停 播放 同 一 首 歌 希望 可以 改善,0.5
都 已經 離線 下載 了 要 聽 還要 強制 連線 不然 不能 聽 那 離線 功能 是 在 搞笑 是 吧爛 透 了 要不是 要 一 顆 星 才 能 留言 你們 連 一 顆 星 都 沒有,-1.0
可以 下載 離線 歌曲,1.0
希望 能 進 阪井泉水 的 歌,0.5
似乎 用 一 年 以上 了 整體 來 說 都 很 滿意 希望 能 有 一 個 帳號 多 人 使用 的 方法 可以 同時 在 不同 裝置 上 播放,1.0
好,1.0
拜託 如果 要 收費 才 能 聽 完整 的話 請 表明 清楚 不要 浪費 我 的 數據 流量 啊 所以 請 你們 寫 清楚 這 款 是 要 收費纔 可以 聽 完整 歌曲,-1.0
很 好,1.0
想 請問 一下 有些 歌曲 明明 可以 下載 卻 不能 聽 或是 明明 就 用 循環 播放 到 某 一些 歌 就 突然 暫停 跳出 關閉 程式 這 個 情況 不只 一 次 了 上 次 也 有 反應 有 好轉 但是 過 了 一陣子 又 出現 這 個 問題,-0.5
試用期 很 短,-0.5
自動 扣款 後 還 不能 用 真是 謝 了,-1.0
不錯 可是 有些 想 找 的 歌曲 找 不 到 希萬 可以 改進,0.5
太 棒 了 希望 不要 有 一些 不 確定 到底 有 沒 有 版權 的 音樂 有時候 可以 聽 有時候 不能 聽,0.5
方便 好用,1.0
黑暗 模式 讚 更改為 五星 還是 希望 新增 底部 功能 列 類似 搭配 安卓會 更 好用 歌名 建議 日文 歌 的 部分 希望 能 統一 顯示為 日文 歌名 其他 羅馬 拼音 或是 日譯 中 的 歌名 可以 顯示 在 後面 方便 搜尋 搜尋 頁面 也 希望 可以 有 進階 搜尋 的 方式 例如 在 進階 搜尋 中 可以 輸入 歌手 歌名 專輯 名稱 等 進行 搜尋會 更為 方便,1.0
最近 容易 閃退,0.0
好用,1.0
爲 什麼 我 的 會員 會 到期 的 到期 了 就 不能 離線 聽 歌 了 嗎,0.0
臺灣 音樂 平臺 唯一 推薦,1.0
好用,1.0
看 不 懂 不 知道 要不要 收 月租費 還 有 下載 歌曲 要 收費 嗎,-1.0
現在 一直 沒辦法 下載 歌 下載 失敗,1.0
超好用,1.0
好用 新歌 快,1.0
使用 後 覺得 很 不錯 目前 使用 上 也 沒 遇到 什麼 問題 就算 有 問題 也 已經 可以 在 網路 上 找到 答案 算是 花 的 有 價值,1.0
很 好 隱私權 也 很 安全 誠信 可靠,1.0
音質 分 不過 底下 留言 怎麼 那麼多 推薦 網頁 的 廣告,1.0
難 用,-1.0
閃退,0.0
怎麼 爛成 這樣 一直 被 盜幹 幹幹 幹幹 一 撥 歌 就 幹脆 收 一 收 屢次 關閉 程式 要不要 修 了 啊 垃圾 爛 幹成 垃圾 屢次 停止 運作 還要 到 不要 營運,-1.0
滿 好 的 但是 我 怎麼 改不了 我 的 個人 照,0.5
很 好用 只是 不能 導入 歌曲 有點 可惜,1.0
希望 可以 在 等化器 增加 杜比 的 音效,1.0
很 好,1.0
用 左 幾 年 會員 最近 開 一 首 歌 聽到 廿 令 三十 秒 就 會 自動 無聲 開頭 以為 電話 喇叭 壞 但 係撳 下 一 首 又 聽到 跟住 廿令 三十 秒 又 無聲 想 知 有無 其他 人 有 同樣 情況,0.0
請問 離線 聽 音樂 沒有 付費 可以 一直 聽 嗎 有 下載 的,-1.0
歌 都 找 不 到,-1.0
音質 很 好 讓 喜歡 音樂 的 我 無時無刻 都 能 享受 好 音樂 還 有 即時 更新 的 好 作品 不過 最近 常常 聽到 一半 就 消失 閃退 麻煩 改善 一下,1.0
星 為什麼 付費 了 依然 不能 聽 歌星 中文 的 歌曲 來 說 辨識 程度 已經 很 不錯 了 可惜 辨識 的 時間 太 短 只有 秒 而且 是 無 差別 辨識 如果 在 哼歌 辨識 上 可以 調整 收錄 的 時間 長度 例如 調整成 秒 或是 預先 鎖定 一定 的 範圍 例如 把 我 現在 哼 的 歌 鎖定 在 男 歌手 中文 的 範圍 這樣 就 能 更 準確 的 找到 自己 想要 的 歌曲 如果 哼歌 辨識 的 功能 可以 進步 到 這樣 的話 我 一定 會 訂閱 的,-1.0
很 好用 觀 音樂 時候 能 聽,1.0
最近 聽 歌 不 知道 為什麼 會 閃退 能不能 改善 呢,0.0
喜歡 的 藝人 消息 首 頁,1.0
不錯,1.0
再生 中 他繋 停止,0.0
用 了 最 久 的 音樂 軟體 但是 最近 歌 越來越 多 都 沒有 授權 了 希望 趕快 授權,0.5
最近 的 歌單 很 棒 謝謝 你們 的 努力,0.5
棒棒 的,1.0
很多 韓文歌 都 突然 沒有 授權 了,1.0
好,1.0
應該 寫 免費 天后 要 每 個 月 付錢纔 可以 用,-1.0
超棒 的,1.0
要 收費 不 划算,0.0
同時 使用 和 時當 看完 文章 要 按 退出 鍵 上 一 頁 時 會 閃退 請問 如何 解決 謝謝,0.0
使用 上 很 方便 離線 也 能 聽 只是 沒有 很多,0.5
能不能 增加 一 個 將 歌曲 新增 至 現在 正在 播放 歌曲 的 隊列 中 的 功能,0.5
很多 歌 都 可以 找 得 到 有 歌詞 又 可以 免費 下載 真 好,1.0
一 番 使 音楽 起動 時 毎 回 畫面 開重 他 畫面 起動 設定 助,0.5
簡單 操作,1.0
我 真心 建議 大家 下載 可以 離線 聽 不用 付費 翻唱 版本 也 有 也 可以 鎖屏 聽 音樂 有的 都 有 大家 不要 在 浪費 錢 升級 了,-1.0
我 不 知道 為什麼 無法 訂閱試 了 好幾 次 都 是 顯示 錯誤,0.0
聽 歌 還要 付錢,-1.0
沒有 會員 之後 連 音樂 都 不能 聽 了 還 一直 跳 通知 是 多 想 賺錢,-1.0
登入 還 要 繳 錢 而且 試聽 還 只 能 聽 三十 首 歌,0.0
最近 手機 常常 聽到 一半 自己 關掉 尤其 是 在 看 時 付錢 還 這樣 真的 噁心,-1.0
轉橫 向 時 歌詞 欄位 應該 寬 一點 或是 可以 調整 欄寬 不然 較 長 的 歌詞 會 看 不 完整 希望 撥放 搜尋 歌曲 後 自動 撥放 類似 歌曲 功能 盡快 上線,0.5
下載 歌 卻 不能 聽 也 不能 播放,-0.5
音樂 平臺,0.5
挺 好用,1.0
希望 可以 新增 開關 切換 播放 裝置 的 按鈕 不然 一直 震動 很 煩,1.0
閃退,0.0
還 不錯,0.5
星 可以 了 系統 作業 上 的 延遲星 為什麼 付費 了 依然 不能 聽 歌星 中文 的 歌曲 來 說 辨識 程度 已經 很 不錯 了 可惜 辨識 的 時間 太 短 只有 秒 而且 是 無 差別 辨識 如果 在 哼歌 辨識 上 可以 調整 收錄 的 時間 長度 例如 調整成 秒 或是 預先 鎖定 一定 的 範圍 例如 把 我 現在 哼 的 歌 鎖定 在 男 歌手 中文 的 範圍 這樣 就 能 更 準確 的 找到 自己 想要 的 歌曲 如果 哼歌 辨識 的 功能 可以 進步 到 這樣 的話 我 一定 會 訂閱 的,0.0
很 好 找 歌曲 音質 也 很 好,1.0
普通,1.0
希望 能 有 家庭 方案,0.5
好,1.0
好用,1.0
希望 可以 有 一些 音樂 節目 裡 的 歌,-1.0
如何 消除 訂閱 收費,0.0
每 首 歌 只 能 播 秒 根本 不能 聽到 完整 的 歌 一點 好 體驗 也 沒有 而且 一定 要 我 升到 才 能 聽到 完整 的 歌 只不過 是 要 我們 的 錢 才 能 聽 好 歌,-0.5
貴 公司 給 我 的 優惠碼 在 我 輸入 時 不見了 能否 在 程式 中 取回,0.5
好多 歌 都 搵 到 又 有 歌詞 無 廣告 先 係 重點 呀 有時 係 屋企 靜靜 地 想 聽 下 歌 唔 洗 比 廣告 煩擾,1.0
不 太 明白 某些 想 聽 歌 又 嚷嚷 著 要 免費 的 人 的 邏輯 使用 者 付費 很 難懂 或 有 能力 也 可以 自己 寫寫 談談 版權 保證 符合 自身 需求 支持 正版,1.0
我 的 螢幕 是 橫 的 聽 歌 畫面 卻 是 把 歌詞 塞 在 左邊 的 小 視窗 右邊 一 大 塊 只 放 專輯 封面,0.0
辣雞 浪費 我 的 數據 流量 如果 體驗期 過後 就 需要 付費 才 能 再 使用 的話 就 在 列明 超傻眼 有夠 爛 還 有 很多 歌 都 找 沒有 就算 歌 找到 了 也 沒有 歌詞 那 有 啥 用 啊 下載 你 這 個 還不如 我 去 下載 歌曲 爛 非常 失望 要 找 歌 來 聽找 沒有 我 可以 忍 歌曲 找到 了 歌詞 又 沒有 我 也 忍 了 現在 跟 我 說 付費 才 能 聽 離線 歌曲 這 個 問題 爺爺 能 忍 爸爸 也 忍不了 勸 你們 公司 一 句 這些 問題 要是 不 改善 的 話 這 款 辣雞 就 可以 下架 了 非常 非常 生氣 不 改善 我 就 讓 我 和 的 粉絲 都 集體 卸載 這 個 反正 他們 也 是 對 這 個 非常 非常 不 滿意,-1.0
星差 評,1.0
好,1.0
非常 好,1.0
優質 的 音樂 服務 讚,1.0
喜歡,1.0
不 好 用 很多 歌曲 都 沒有,-1.0
一 希望 增加 黑名單 功能 我 不 想 聽到 部份 歌手 的 音樂 二 已 收藏 歌曲 能 增加 隨即 播放 功能 嗎 或是 告訴 我 如何 啟用,0.5
回 不 去 了,1.0
這 在 我方 智慧型 手機 不 是 免費 嗎 否則 怎麼 會 在 話機 螢幕 的 桌面 上 特別 是 中華 電信 的 月租費網 內 吃到 飽 方案,-1.0
很 方便 使用 用 的 啦 當然 希望 歌曲 能夠 越來越 多,1.0
要 付費 的 我 不 喜歡,-1.0
爲 什麼 每 首 歌 都 是 秒 不 符合 馬來西亞 嗎 差評 跟 你 講 不要 逼逼 賴賴 不可能 嘛 全部 秒 你 給 我 改進 哦,-1.0
持續 集合 約 書店 面對 著實 施行 人類學系 畢業 後者 的 人 的 人士族 人類 學習班 上海 人士 族裔 我 是 以及 對方 上 課題 名單 時候 車亭 我們 家 中 共同 步驟 減少 數位 置身 其中 之 次 數學系 詞彙 報名 費 時 期間 隔壁 上 班級 別 說 的 人 的 士族 人類學系 畢業生路 邊緣 人員 外郎 君臣 民眾 人類學家族裔 我 是 我們 家 裏 有 使 其後 面對 面前 後者 的 士官 網路卡片子女人 的 人士 林姓氏 的 士氣 候車亭 了結束縛 你 是否 是 個人 員工 福利 制度 改革 方案 時期 許多 少 次 級別 再度 角色 彩虹 口 中共 同步 驟然 而言 論文 集體 系詞 條例 如今 天氣 冷卻 系統 分析 中 共 同步 驟雨傘包 刺激 動物 界定 位置 業績 差異國 城鎮 上市 後 期盼 能量 子宮城 市民 大道 的 人 的 人士 達到 的 黎波里 了 詞句 號碼 事故 此 時尚 感 動作 遊戲 王子弟 慈禧 我 是 很 快 要求 婚禮 服裝潢 我 想 問 到底 部門市 部落 客運 碼頭 倉庫 番號 此 事實 上 是 不要 的 確實 有 我 想說 瞭解 除非 得 主持 有效 地震 中央社 我 想要 緊張 揚州 市府 中央社 我 想 問卷 軸 的 黎波里 不同 點兒 少數 學系 數據機 制定 居然 則 由 其餘 震撼 你 的 士達爾 後者 是 我 會員 工程 處 分析 員額 滿 分別 人類 的 人 員工 福利 制度 改革 方案 使 人類 的 人員 警員 額度 數學 上課 本土派 人類 的 人員 工程 系統 分析 家族譜系 數字 母子 弟兄 妹婿 你們 在 內 人生 的 時候 要 的 確定 義賣 出版商 機車 上海 菜 色調 整體性 質詢 的 人生 存款 利率 政策 性格,1.0
還 不錯 但是 有些 歌曲 可以 找到 就 沒有 了,0.5
播放 的 時候 玩 音樂會 忽然 暫停 並,-1.0
我 一直 很 想 問 我們 提交 的 歌 到底 能不能 在 聽 得 到,0.5
智障,-1.0
沒有 那 還不如 用,-1.0
流暢,1.0
有 很多 不錯 的 音樂 很 少 有 找 不 到 的 歌音質 很 讚 新歌 也 會 常常 更新棒,1.0
本身 蠻 好 的 但 有 合作 的 音箱 似乎 無法 查詢到 新歌 不 曉得 是 怎麼 回 事 如 小 愛音箱 的 搜尋 不 到 裡 的 新歌 若 有 合作 不應該 將 音樂 資料庫 作 區隔,0.0
這 款 遊戲 陪伴 我 一 年 之多 而且 樂此不疲 聽說 去 到 網址 能 玩 滿 元寶 無限版 進入 遊戲 就 全部 道具 資源 都 無限 用 超爽 的 實際 玩 真的 體驗到 遊戲 內 的 白天 夜晚 轉換 非常 有 感覺 並 在 這樣 的 地圖 上 奔跑 真的 很 爽快 跟 一般 常見 的 遊戲 大作 比 畫面 不 是 特別 華麗 聲光 效果 也 還好 但是 整體 設計 完整 適合 想 用 腦 的 玩家 很 棒 很 有 良心 的 遊戲 但 波羅斯 的 絕技 沒有 聲音 且 與 動畫 不符 在 團體戰 中 作用 也 不大 沒有 宇宙 霸主 的 份量 波羅斯 這 個 角色 是 大 敗筆 因為 有 看 動畫 所以 來 玩 遊戲 還原度 蠻 高 不論 是 劇情 任務 還是 角色 配音 都 是 原版 呈現 目前 就 是 小小氪 來 收集 角色 但 最近 一直 瘋狂 閃退 到 影響 遊戲 了 還 請 你們 處理 一下 謝謝 我 希望 可以 在 第三 人稱 模式 中 可以 有 第一 人稱 的 切換鍵 這樣 就 能 讓 更多 人 可以 發揮 而且 其實 我 本身 也 是 比較 常 玩 第一 人稱 只 是 我 身邊 的 朋友 都 是 玩 第三 而 切換 鍵 我 也 期待 很 久 了 一直 再 想 是 不 是 下 一 次 更新 就 有 了 只是 一直 遲遲 沒有 加上 這 評論 我 也 是 早早 之前 就 想 打 了 只是 覺得 可能 之後 會 有 所以 就 忍 著 但 遊戲 本身 是 很 好 的 順暢 且 精緻 活動 都 是 前期 出讓 玩家 會 為 之 瘋狂 中期 就 是 平穩 到 了 活動 後期 又 會 是 讓 人 意想不到 的 套裝 這樣 的 行銷 方式 其實 我 個人 是 覺得 挺 完善 的,1.0
快速 內容 豐富 的 程式,1.0
